SID,SEASON,NAME,ISO_TIME,LAT,LON,WMO_WIND,USA_WIND,WMO_PRES,WIND_KTS,WIND_KMH,PRESSURE_HPA,YEAR,IMD_CATEGORY
1951272N20274,1951,HOW,1951-10-03 18:00:00,32.1,-76.1,80,80,979,80.0,148.2,979.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-03 21:00:00,32.4424,-75.9072, ,82, ,82.0,151.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-04 00:00:00,32.8,-75.7,85,85, ,85.0,157.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-04 03:00:00,33.1999,-75.4649, ,85, ,85.0,157.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-04 06:00:00,33.6,-75.2,85,85, ,85.0,157.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-04 09:00:00,33.965,-74.9074, ,85, ,85.0,157.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-04 12:00:00,34.3,-74.6,85,85, ,85.0,157.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-04 15:00:00,34.6149,-74.2998, ,82, ,82.0,151.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-04 18:00:00,34.9,-74.0,80,80,975,80.0,148.2,975.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-04 21:00:00,35.1423,-73.7144, ,80, ,80.0,148.2,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-05 00:00:00,35.4,-73.4,80,80, ,80.0,148.2,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-05 03:00:00,35.7273,-73.0297, ,80, ,80.0,148.2,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-05 06:00:00,36.1,-72.6,80,80, ,80.0,148.2,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-05 09:00:00,36.4923,-72.1296, ,82, ,82.0,151.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-05 12:00:00,36.9,-71.6,85,85,972,85.0,157.4,972.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-05 15:00:00,37.3074,-71.0148, ,85, ,85.0,157.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-05 18:00:00,37.7,-70.4,85,85, ,85.0,157.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-05 21:00:00,38.0567,-69.8288, ,85, ,85.0,157.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-06 00:00:00,38.4,-69.2,85,85, ,85.0,157.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-06 03:00:00,38.7565,-68.4742, ,85, ,85.0,157.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-06 06:00:00,39.1,-67.6,85,85, ,85.0,157.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-06 09:00:00,39.402,-66.6919, ,82, ,82.0,151.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-06 12:00:00,39.7,-65.4,80,80, ,80.0,148.2,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-06 15:00:00,39.9794,-63.4693, ,77, ,77.0,142.6,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-06 18:00:00,40.3,-61.2,75,75,963,75.0,138.9,963.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-06 21:00:00,40.704,-59.0574, ,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-07 00:00:00,41.2,-56.7,75,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-07 03:00:00,41.728,-53.9228, ,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-07 06:00:00,42.3,-51.0,75,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-07 09:00:00,42.8839,-48.2449, ,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-07 12:00:00,43.5,-45.5,75,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-07 15:00:00,44.0563,-42.6612, ,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-07 18:00:00,44.7,-39.8,75,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-07 21:00:00,45.4222,-36.8143, ,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-08 00:00:00,46.4,-34.0,75,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-08 03:00:00,47.7488,-31.4458, ,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-08 06:00:00,49.3,-29.3,75,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-08 09:00:00,50.7088,-27.665, ,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-08 12:00:00,52.3,-26.3,75,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-08 15:00:00,54.3019,-24.5921, ,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-08 18:00:00,56.3,-23.0,75,75, ,75.0,138.9,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-08 21:00:00,57.7443,-21.8326, ,72, ,72.0,133.3,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-09 00:00:00,59.3,-21.0,70,70, ,70.0,129.6,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-09 03:00:00,61.6477,-20.2751, ,67, ,67.0,124.1,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-09 06:00:00,64.0,-19.5,65,65, ,65.0,120.4,990.0,1951,Extremely Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-09 09:00:00,65.6247,-18.4038, ,62, ,62.0,114.8,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-09 12:00:00,67.0,-17.0,60,60, ,60.0,111.1,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-09 15:00:00,68.4995,-15.1673, ,60, ,60.0,111.1,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-09 18:00:00,70.0,-13.0,60,60, ,60.0,111.1,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-09 21:00:00,71.5348,-10.6273, ,57, ,57.0,105.6,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-10 00:00:00,73.0,-8.0,55,55, ,55.0,101.9,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-10 03:00:00,74.2841,-5.08494, ,55, ,55.0,101.9,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-10 06:00:00,75.5,-2.0,55,55, ,55.0,101.9,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-10 09:00:00,76.8174,1.2915, ,52, ,52.0,96.3,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-10 12:00:00,78.0,5.0,50,50, ,50.0,92.6,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-10 15:00:00,78.8724,9.32823, ,50, ,50.0,92.6,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-10 18:00:00,79.5,14.0,50,50, ,50.0,92.6,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-10 21:00:00,79.9659,18.9271, ,50, ,50.0,92.6,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-11 00:00:00,80.3,24.0,50,50, ,50.0,92.6,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-11 03:00:00,80.5817,29.3093, ,50, ,50.0,92.6,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-11 06:00:00,80.8,35.0, ,50, ,50.0,92.6,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-11 09:00:00,80.9243,41.2369, ,50, ,50.0,92.6,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-11 12:00:00,81.0,48.0, ,50, ,50.0,92.6,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-11 15:00:00,81.0469,55.3386, ,50, ,50.0,92.6,990.0,1951,Very Severe Cyclonic Storm
1951272N20274,1951,HOW,1951-10-11 18:00:00,81.0,63.0, ,50, ,50.0,92.6,990.0,1951,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-17 00:00:00,12.88,121.227, ,25,1004,25.0,46.3,1004.0,1952,Deep Depression
1952289N15128,1952,VAE,1952-10-17 03:00:00,12.9074,120.571, ,27, ,27.0,50.0,990.0,1952,Cyclonic Storm
1952289N15128,1952,VAE,1952-10-17 06:00:00,12.9594,119.946, ,30,1004,30.0,55.6,1004.0,1952,Cyclonic Storm
1952289N15128,1952,VAE,1952-10-17 09:00:00,13.0238,119.371, ,32, ,32.0,59.3,990.0,1952,Cyclonic Storm
1952289N15128,1952,VAE,1952-10-17 12:00:00,13.1,118.9, ,35,1004,35.0,64.8,1004.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-17 15:00:00,13.1835,118.367, ,35, ,35.0,64.8,990.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-17 18:00:00,13.2399,117.832, ,35,1002,35.0,64.8,1002.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-17 21:00:00,13.2371,117.358, ,37, ,37.0,68.5,990.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-18 00:00:00,13.2,116.917, ,40,1000,40.0,74.1,1000.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-18 03:00:00,13.1608,116.482, ,40, ,40.0,74.1,990.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-18 06:00:00,13.1097,116.081, ,40,1000,40.0,74.1,1000.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-18 09:00:00,13.049,115.752, ,42, ,42.0,77.8,990.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-18 12:00:00,12.9833,115.417, ,45,1000,45.0,83.3,1000.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-18 15:00:00,12.9223,114.997, ,47, ,47.0,87.0,990.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-18 18:00:00,12.8563,114.55, ,50,1000,50.0,92.6,1000.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-18 21:00:00,12.7812,114.111, ,52, ,52.0,96.3,990.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-19 00:00:00,12.7,113.683, ,55,1000,55.0,101.9,1000.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-19 03:00:00,12.619,113.286, ,57, ,57.0,105.6,990.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-19 06:00:00,12.5274,112.899, ,60,996,60.0,111.1,996.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-19 09:00:00,12.4133,112.496, ,60, ,60.0,111.1,990.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-19 12:00:00,12.3,112.1, ,60,984,60.0,111.1,984.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-19 15:00:00,12.2132,111.725, ,60, ,60.0,111.1,990.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-19 18:00:00,12.1257,111.366, ,60,980,60.0,111.1,980.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-19 21:00:00,12.0246,111.058, ,62, ,62.0,114.8,990.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-20 00:00:00,11.9,110.667, ,65,975,65.0,120.4,975.0,1952,Extremely Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-20 03:00:00,11.7195,110.015, ,60, ,60.0,111.1,990.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-20 06:00:00,11.5688,109.373, ,55,975,55.0,101.9,975.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-20 09:00:00,11.525,109.03, ,50, ,50.0,92.6,990.0,1952,Very Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-20 12:00:00,11.5857,108.738, ,45,975,45.0,83.3,975.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-20 15:00:00,11.6926,108.214, ,37, ,37.0,68.5,990.0,1952,Severe Cyclonic Storm
1952289N15128,1952,VAE,1952-10-20 18:00:00,11.8997,107.494, ,30,980,30.0,55.6,980.0,1952,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-18 12:00:00,10.0,158.5, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-18 15:00:00,9.99971,158.198, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-18 18:00:00,9.99944,157.897, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-18 21:00:00,9.99947,157.597, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-19 00:00:00,10.0,157.3, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-19 03:00:00,10.001,157.0, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-19 06:00:00,10.0018,156.713, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-19 09:00:00,10.0017,156.463, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-19 12:00:00,10.0,156.2, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-19 15:00:00,10.0002,155.863, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-19 18:00:00,9.98749,155.525, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-19 21:00:00,9.94855,155.25, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-20 00:00:00,9.9,155.0, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-20 03:00:00,9.85042,154.748, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-20 06:00:00,9.82497,154.486, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-20 09:00:00,9.86325,154.198, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-20 12:00:00,9.9,153.9, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-20 15:00:00,9.85959,153.601, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-20 18:00:00,9.80685,153.312, ,15, ,15.0,27.8,990.0,1954,Depression
1954231N10159,1954,IDA,1954-08-20 21:00:00,9.78313,153.062, ,17, ,17.0,31.5,990.0,1954,Deep Depression
1954231N10159,1954,IDA,1954-08-21 00:00:00,9.8,152.8, ,20, ,20.0,37.0,990.0,1954,Deep Depression
1954231N10159,1954,IDA,1954-08-21 03:00:00,9.87995,152.464, ,25, ,25.0,46.3,990.0,1954,Deep Depression
1954231N10159,1954,IDA,1954-08-21 06:00:00,9.97809,152.139, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-21 09:00:00,10.0378,151.921, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-21 12:00:00,10.1,151.7, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-21 15:00:00,10.1926,151.368, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-21 18:00:00,10.2981,151.023, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-21 21:00:00,10.3989,150.749, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-22 00:00:00,10.5,150.5, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-22 03:00:00,10.5989,150.247, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-22 06:00:00,10.6981,149.998, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-22 09:00:00,10.7925,149.755, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-22 12:00:00,10.9,149.5, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-22 15:00:00,11.0409,149.207, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-22 18:00:00,11.1837,148.912, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-22 21:00:00,11.2853,148.65, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-23 00:00:00,11.4,148.4, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-23 03:00:00,11.5846,148.148, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-23 06:00:00,11.6411,147.998, ,30,1006,30.0,55.6,1006.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-23 09:00:00,11.6972,147.801, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-23 12:00:00,11.7955,147.564, ,30,1004,30.0,55.6,1004.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-23 15:00:00,11.9516,147.287, ,30, ,30.0,55.6,990.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-23 18:00:00,12.157,146.954, ,30,1004,30.0,55.6,1004.0,1954,Cyclonic Storm
1954231N10159,1954,IDA,1954-08-23 21:00:00,12.3684,146.599, ,35, ,35.0,64.8,990.0,1954,Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-24 00:00:00,12.55,146.217, ,40,1004,40.0,74.1,1004.0,1954,Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-24 03:00:00,12.6556,145.831, ,47, ,47.0,87.0,990.0,1954,Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-24 06:00:00,12.7541,145.413, ,55,1000,55.0,101.9,1000.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-24 09:00:00,12.916,145.005, ,55, ,55.0,101.9,990.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-24 12:00:00,13.1,144.45, ,55,996,55.0,101.9,996.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-24 15:00:00,13.259,143.609, ,55, ,55.0,101.9,990.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-24 18:00:00,13.4482,142.632, ,55,996,55.0,101.9,996.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-24 21:00:00,13.6858,141.669, ,57, ,57.0,105.6,990.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-25 00:00:00,14.0,140.75, ,60,996,60.0,111.1,996.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-25 03:00:00,14.4355,139.951, ,62, ,62.0,114.8,990.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-25 06:00:00,14.8604,139.219, ,65,970,65.0,120.4,970.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-25 09:00:00,15.1245,138.536, ,67, ,67.0,124.1,990.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-25 12:00:00,15.3333,137.833, ,70,970,70.0,129.6,970.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-25 15:00:00,15.5898,137.014, ,72, ,72.0,133.3,990.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-25 18:00:00,15.8176,136.187, ,75,960,75.0,138.9,960.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-25 21:00:00,15.9644,135.472, ,87, ,87.0,161.1,990.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-26 00:00:00,16.1,134.733, ,100,930,100.0,185.2,930.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-26 03:00:00,16.2863,133.828, ,115, ,115.0,213.0,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-26 06:00:00,16.4951,132.908, ,130,895,130.0,240.8,895.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-26 09:00:00,16.7027,132.102, ,130, ,130.0,240.8,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-26 12:00:00,16.9333,131.35, ,130,895,130.0,240.8,895.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-26 15:00:00,17.1886,130.615, ,140, ,140.0,259.3,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-26 18:00:00,17.4792,129.878, ,150,895,150.0,277.8,895.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-26 21:00:00,17.8123,129.095, ,150, ,150.0,277.8,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-27 00:00:00,18.15,128.317, ,150,895,150.0,277.8,895.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-27 03:00:00,18.4565,127.603, ,140, ,140.0,259.3,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-27 06:00:00,18.7348,126.879, ,130,890,130.0,240.8,890.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-27 09:00:00,18.9976,126.065, ,130, ,130.0,240.8,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-27 12:00:00,19.2,125.233, ,130,895,130.0,240.8,895.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-27 15:00:00,19.3049,124.468, ,127, ,127.0,235.2,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-27 18:00:00,19.3778,123.674, ,125,895,125.0,231.5,895.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-27 21:00:00,19.4926,122.762, ,122, ,122.0,225.9,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-28 00:00:00,19.6167,121.833, ,120,895,120.0,222.2,895.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-28 03:00:00,19.7443,120.97, ,105, ,105.0,194.5,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-28 06:00:00,19.8458,120.168, ,90,910,90.0,166.7,910.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-28 09:00:00,19.8852,119.452, ,90, ,90.0,166.7,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-28 12:00:00,19.9167,118.733, ,90,920,90.0,166.7,920.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-28 15:00:00,19.9756,117.897, ,90, ,90.0,166.7,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-28 18:00:00,20.0853,117.037, ,90,920,90.0,166.7,920.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-28 21:00:00,20.2758,116.22, ,90, ,90.0,166.7,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-29 00:00:00,20.5,115.433, ,90,930,90.0,166.7,930.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-29 03:00:00,20.7098,114.692, ,90, ,90.0,166.7,990.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-29 06:00:00,20.8954,113.943, ,90,940,90.0,166.7,940.0,1954,Super Cyclonic Storm
1954231N10159,1954,IDA,1954-08-29 09:00:00,21.0339,113.119, ,77, ,77.0,142.6,990.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-29 12:00:00,21.12,112.26, ,65,950,65.0,120.4,950.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-29 15:00:00,21.1552,111.392, ,65, ,65.0,120.4,990.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-29 18:00:00,21.2,110.547, ,65,960,65.0,120.4,960.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-29 21:00:00,21.3284,109.77, ,65, ,65.0,120.4,990.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-30 00:00:00,21.4733,109.073, ,65,970,65.0,120.4,970.0,1954,Extremely Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-30 03:00:00,21.5401,108.417, ,62, ,62.0,114.8,990.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-30 06:00:00,21.5923,107.8, ,60,980,60.0,111.1,980.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-30 09:00:00,21.6691,107.261, ,55, ,55.0,101.9,990.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-30 12:00:00,21.7667,106.6, ,50,985,50.0,92.6,985.0,1954,Very Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-30 15:00:00,21.9677,105.686, ,47, ,47.0,87.0,990.0,1954,Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-30 18:00:00,22.2333,104.667, ,45,990,45.0,83.3,990.0,1954,Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-30 21:00:00,22.4641,103.669, ,42, ,42.0,77.8,990.0,1954,Severe Cyclonic Storm
1954231N10159,1954,IDA,1954-08-31 00:00:00,22.8,102.733, ,40,990,40.0,74.1,990.0,1954,Severe Cyclonic Storm
